,year,artist,track,time,date.entered,week,rating
3178,2000,Aaliyah,Try Again,4:03,2000-03-18,wk11,9.0
3179,2000,"Adams, Yolanda",Open My Heart,5:30,2000-08-26,wk11,66.0
3180,2000,"Adkins, Trace",More,3:05,2000-04-29,wk11,92.0
3181,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38,2000-08-05,wk11,1.0
3182,2000,"Aguilera, Christina",I Turn To You,4:00,2000-04-15,wk11,17.0
3183,2000,"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,wk11,2.0
3184,2000,Alice Deejay,Better Off Alone,6:50,2000-04-08,wk11,36.0
3185,2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk11,
3186,2000,Amber,Sexual,4:38,1999-07-17,wk11,99.0
3187,2000,Anastacia,I'm Outta Love,4:01,2000-04-01,wk11,
3188,2000,"Anthony, Marc",My Baby You,3:59,2000-09-16,wk11,73.0
3189,2000,"Anthony, Marc",You Sang To Me,3:50,2000-02-26,wk11,13.0
3190,2000,Avant,My First Love,4:28,2000-11-04,wk11,32.0
3191,2000,Avant,Separated,4:13,2000-04-29,wk11,23.0
3192,2000,BBMak,Back Here,3:35,2000-04-29,wk11,19.0
3193,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,2000-10-14,wk11,17.0
3194,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk11,7.0
3195,2000,"Backstreet Boys, The",The One,3:46,2000-05-27,wk11,76.0
3196,2000,"Badu, Erkyah",Bag Lady,5:03,2000-08-19,wk11,8.0
3197,2000,Baha Men,Who Let The Dogs Out,3:17,2000-07-22,wk11,53.0
3198,2000,Barenaked Ladies,Pinch Me,3:46,2000-09-09,wk11,16.0
3199,2000,Beenie Man,Girls Dem Sugar,4:17,2000-10-21,wk11,84.0
3200,2000,Before Dark,Monica,4:04,2000-05-20,wk11,
3201,2000,"Bega, Lou",Tricky Tricky ,3:23,2000-01-29,wk11,
3202,2000,Big Punisher,It's So Hard,3:25,2000-04-22,wk11,90.0
3203,2000,Black Rob,Whoa!,4:04,2000-03-04,wk11,54.0
3204,2000,"Black, Clint",Been There,5:28,2000-02-19,wk11,44.0
3205,2000,Blaque,Bring It All To Me,3:46,1999-10-23,wk11,9.0
3206,2000,"Blige, Mary J.",Deep Inside,5:26,1999-11-13,wk11,63.0
3207,2000,"Blige, Mary J.",Give Me You,5:00,2000-04-15,wk11,
3208,2000,Blink-182,All The Small Things,2:52,1999-12-04,wk11,7.0
3209,2000,Bloodhound Gang,The Bad Touch,4:20,2000-03-18,wk11,96.0
3210,2000,Bon Jovi,It's My Life,3:44,2000-08-12,wk11,35.0
3211,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,wk11,4.0
3212,2000,"Braxton, Toni",Just Be A Man About ...,4:10,2000-07-29,wk11,50.0
3213,2000,"Braxton, Toni",Spanish Guitar,4:24,2000-12-02,wk11,
3214,2000,"Brock, Chad",A Country Boy Can Su...,3:54,2000-01-01,wk11,
3215,2000,"Brock, Chad",Yes!,3:22,2000-04-08,wk11,28.0
3216,2000,Brooks & Dunn,You'll Always Be Lov...,2:58,2000-06-10,wk11,62.0
3217,2000,"Brooks, Garth",Do What You Gotta Do,2:56,2000-02-19,wk11,
3218,2000,"Byrd, Tracy",Put Your Hand In Min...,4:30,2000-01-29,wk11,
3219,2000,"Cagle, Chris",My Love Goes On And ...,3:02,2000-10-21,wk11,91.0
3220,2000,Cam'ron,What Means The World...,4:38,2000-10-14,wk11,
3221,2000,"Carey, Mariah",Crybaby,5:19,2000-06-24,wk11,
3222,2000,"Carey, Mariah",Thank God I Found Yo...,4:14,1999-12-11,wk11,1.0
3223,2000,"Carter, Aaron",Aaron's Party (Come ...,3:23,2000-08-26,wk11,67.0
3224,2000,"Carter, Torrey",Take That,3:43,2000-06-24,wk11,
3225,2000,Changing Faces,That Other Woman,4:00,2000-09-30,wk11,97.0
3226,2000,"Chesney, Kenny",I Lost It,3:54,2000-10-21,wk11,36.0
3227,2000,"Chesney, Kenny",What I Need To Do,4:05,2000-04-01,wk11,56.0
3228,2000,Clark Family Experience,Meanwhile Back At Th...,2:56,2000-11-18,wk11,85.0
3229,2000,"Clark, Terri",A Little Gasoline,3:07,2000-12-16,wk11,
3230,2000,Common,The Light,3:55,2000-08-05,wk11,52.0
3231,2000,Counting Crows,Hanginaround,4:07,1999-11-06,wk11,29.0
3232,2000,Creed,Higher,5:16,1999-09-11,wk11,57.0
3233,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk11,70.0
3234,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk11,80.0
3235,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk11,
3236,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk11,39.0
3237,2000,DMX,Party Up (Up In Here...,3:45,2000-02-26,wk11,27.0
3238,2000,DMX,What You Want,4:05,2000-07-01,wk11,52.0
3239,2000,DMX,What's My Name,3:50,2000-01-15,wk11,100.0
3240,2000,Da Brat,That's What I'm Look...,3:44,2000-02-26,wk11,71.0
3241,2000,Da Brat,What'Chu Like,3:57,2000-06-03,wk11,26.0
3242,2000,"Davidson, Clay",Unconditional,3:56,2000-03-25,wk11,54.0
3243,2000,De La Soul,All Good?,5:02,2000-12-23,wk11,
3244,2000,Destiny's Child,Independent Women Pa...,3:38,2000-09-23,wk11,1.0
3245,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk11,13.0
3246,2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk11,17.0
3247,2000,"Diffie, Joe",It's Always Somethin...,2:55,2000-08-12,wk11,92.0
3248,2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk11,
3249,2000,"Dion, Celine",That's The Way It Is,4:03,1999-11-13,wk11,11.0
3250,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-06-24,wk11,
3251,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,1999-11-27,wk11,27.0
3252,2000,"Dixie Chicks, The",Goodbye Earl,4:19,2000-03-18,wk11,86.0
3253,2000,"Dixie Chicks, The",Without You,3:32,2000-10-07,wk11,35.0
3254,2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk11,25.0
3255,2000,Dr. Dre,The Next Episode,2:38,2000-05-27,wk11,26.0
3256,2000,Drama,"Left, Right, Left",3:37,2000-02-12,wk11,100.0
3257,2000,Dream,He Loves U Not,3:43,2000-09-30,wk11,11.0
3258,2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk11,83.0
3259,2000,"Eastsidaz, The",Got Beef,3:58,2000-07-01,wk11,
3260,2000,Eiffel 65,Blue,3:29,1999-12-11,wk11,13.0
3261,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1999-11-27,wk11,8.0
3262,2000,Eminem,Stan,5:26,2000-11-04,wk11,69.0
3263,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk11,8.0
3264,2000,Eminem,The Way I Am,4:40,2000-08-26,wk11,
3265,2000,En Vogue,Riddle,5:10,2000-06-17,wk11,
3266,2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25,2000-06-10,wk11,
3267,2000,"Evans, Sara",Born To Fly,5:36,2000-10-21,wk11,34.0
3268,2000,Eve,Got It All,3:48,2000-07-15,wk11,
3269,2000,Eve,Love Is Blind,3:51,2000-01-08,wk11,50.0
3270,2000,Everclear,Wonderful,4:30,2000-07-08,wk11,28.0
3271,2000,"Fabian, Lara",I Will Love Again,3:43,2000-06-10,wk11,37.0
3272,2000,Fatboy Slim,The Rockafeller Skan...,4:00,1999-11-13,wk11,76.0
3273,2000,Filter,Take A Picture,4:23,1999-11-27,wk11,12.0
3274,2000,Foo Fighters,Learn To Fly,3:55,1999-10-16,wk11,22.0
3275,2000,Fragma,Toca's Miracle,3:22,2000-10-28,wk11,
3276,2000,Funkmaster Flex,Do You,4:14,2000-11-11,wk11,
3277,2000,Ghostface Killah,Cherchez LaGhost,3:04,2000-08-05,wk11,
3278,2000,"Gill, Vince",Feels Like Love,4:13,2000-09-02,wk11,53.0
3279,2000,"Gilman, Billy",One Voice,4:07,2000-06-17,wk11,43.0
3280,2000,Ginuwine,None Of Ur Friends B...,4:12,1999-12-11,wk11,64.0
3281,2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk11,85.0
3282,2000,Goo Goo Dolls,Broadway,3:54,2000-04-22,wk11,24.0
3283,2000,"Gray, Macy",I Try,3:52,2000-02-19,wk11,7.0
3284,2000,"Griggs, Andy",She's More,3:19,2000-03-11,wk11,47.0
3285,2000,Guy,Dancin',4:08,1999-12-18,wk11,94.0
3286,2000,Hanson,This Time Around,4:14,2000-04-22,wk11,
3287,2000,"Hart, Beth",L.A. Song,3:47,1999-11-27,wk11,91.0
3288,2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk11,65.0
3289,2000,"Henley, Don",Taking You Home,4:08,2000-06-24,wk11,71.0
3290,2000,"Herndon, Ty",No Mercy,4:43,2000-03-18,wk11,
3291,2000,"Hill, Faith",Breathe,4:04,1999-11-06,wk11,30.0
3292,2000,"Hill, Faith",Let's Make Love,4:11,2000-08-12,wk11,54.0
3293,2000,Hoku,Another Dumb Blonde,3:47,2000-02-19,wk11,53.0
3294,2000,"Hollister, Dave",Can't Stay,6:17,2000-03-25,wk11,
3295,2000,Hot Boys,I Need A Hot Girl,4:16,2000-02-19,wk11,92.0
3296,2000,"Houston, Whitney",Could I Have This Ki...,3:54,2000-06-17,wk11,59.0
3297,2000,"Houston, Whitney",I Learned From The B...,4:18,2000-02-19,wk11,82.0
3298,2000,"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,wk11,8.0
3299,2000,"Houston, Whitney","Same Script, Differe...",4:45,2000-06-17,wk11,
3300,2000,IMx,Stay The Night,3:37,1999-10-09,wk11,40.0
3301,2000,Ice Cube,You Can Do It,4:20,1999-12-04,wk11,73.0
3302,2000,Ideal,Whatever,3:48,2000-06-10,wk11,47.0
3303,2000,"Iglesias, Enrique",Be With You,3:36,2000-04-01,wk11,5.0
3304,2000,"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,wk11,49.0
3305,2000,J-Shin,One Night Stand,4:34,1999-12-25,wk11,38.0
3306,2000,Ja Rule,Between Me And You,4:05,2000-09-16,wk11,11.0
3307,2000,"Jackson, Alan",It Must Be Love,2:53,2000-06-24,wk11,37.0
3308,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk11,43.0
3309,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk11,63.0
3310,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk11,24.0
3311,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk11,23.0
3312,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk11,1.0
3313,2000,Jay-Z,Anything,3:41,2000-02-26,wk11,
3314,2000,Jay-Z,Big Pimpin',3:55,2000-04-22,wk11,21.0
3315,2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk11,
3316,2000,Jay-Z,Hey Papi,3:40,2000-08-12,wk11,85.0
3317,2000,Jay-Z,I Just Wanna Love U ...,3:50,2000-10-28,wk11,12.0
3318,2000,"Jean, Wyclef",911,4:00,2000-10-07,wk11,44.0
3319,2000,Joe,I Wanna Know,4:57,2000-01-01,wk11,27.0
3320,2000,Joe,Treat Her Like A Lad...,4:12,2000-08-05,wk11,78.0
3321,2000,"John, Elton",Someday Out Of The B...,4:41,2000-04-22,wk11,93.0
3322,2000,"Jones, Donell",Where I Wanna Be,6:22,2000-04-22,wk11,33.0
3323,2000,"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,wk11,24.0
3324,2000,Juvenile,U Understand,3:51,2000-02-05,wk11,
3325,2000,Kandi,Don't Think I'm Not,3:50,2000-08-05,wk11,26.0
3326,2000,"Keith, Toby",Country Comes To Tow...,3:39,2000-08-05,wk11,54.0
3327,2000,"Keith, Toby",How Do You Like Me N...,3:29,2000-01-29,wk11,31.0
3328,2000,Kelis,Caught Out There,4:09,1999-12-04,wk11,75.0
3329,2000,Kenny G,Auld Lang Syne (The ...,7:50,1999-12-25,wk11,
3330,2000,Kid Rock,Only God Knows Why,5:27,2000-02-19,wk11,21.0
3331,2000,"Kravitz, Lenny",I Belong To You,4:17,2000-03-25,wk11,
3332,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,wk11,
3333,2000,LFO,I Don't Wanna Kiss Y...,5:00,2000-04-15,wk11,
3334,2000,LFO,West Side Story,3:27,2000-08-05,wk11,
3335,2000,LL Cool J,Imagine That,4:00,2000-08-12,wk11,
3336,2000,"Larrieux, Amel",Get Up,4:02,2000-03-04,wk11,
3337,2000,"Lawrence, Tracy",Lessons Learned,2:55,2000-01-29,wk11,40.0
3338,2000,"Levert, Gerald",Baby U Are,4:10,2000-08-19,wk11,
3339,2000,"Levert, Gerald",Mr. Too Damn Good,4:06,2000-03-18,wk11,
3340,2000,Lil Bow Wow,Bounce With Me,3:22,2000-08-19,wk11,27.0
3341,2000,Lil Wayne,Tha Block Is Hot,4:13,1999-12-04,wk11,95.0
3342,2000,Lil' Kim,How Many Licks?,3:50,2000-11-25,wk11,96.0
3343,2000,Lil' Kim,No Matter What They ...,4:12,2000-07-15,wk11,
3344,2000,Lil' Mo,Ta Da,4:17,2000-08-12,wk11,
3345,2000,Lil' Zane,Callin' Me,3:43,2000-07-29,wk11,67.0
3346,2000,Limp Bizkit,N 2 Gether Now,3:55,1999-12-04,wk11,96.0
3347,2000,Limp Bizkit,Re-Arranged,4:08,1999-12-04,wk11,89.0
3348,2000,Limp Bizkit,Rollin',4:04,2000-11-11,wk11,80.0
3349,2000,Lonestar,Amazed,4:25,1999-06-05,wk11,26.0
3350,2000,Lonestar,Smile,3:33,1999-12-18,wk11,43.0
3351,2000,Lonestar,What About Now,3:30,2000-06-10,wk11,30.0
3352,2000,"Lopez, Jennifer",Feelin' Good,4:28,2000-02-19,wk11,96.0
3353,2000,"Loveless, Patty",That's The Kind Of M...,3:27,2000-09-16,wk11,71.0
3354,2000,Lox,"Ryde or Die, Chick",3:56,2000-03-18,wk11,
3355,2000,Lucy Pearl,Dance Tonight,3:45,2000-05-20,wk11,36.0
3356,2000,Ludacris,What's Your Fantasy,4:16,2000-09-30,wk11,22.0
3357,2000,M2M,Don't Say You Love M...,3:41,1999-11-20,wk11,98.0
3358,2000,M2M,Mirror Mirror,3:19,2000-04-01,wk11,74.0
3359,2000,Madison Avenue,Don't Call Me Baby,3:44,2000-07-08,wk11,88.0
3360,2000,Madonna,American Pie,4:30,2000-02-19,wk11,
3361,2000,Madonna,Music,3:45,2000-08-12,wk11,2.0
3362,2000,"Martin, Ricky",Private Emotion,4:02,2000-03-11,wk11,
3363,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,1999-11-20,wk11,91.0
3364,2000,"Martin, Ricky",She Bangs,4:02,2000-10-07,wk11,22.0
3365,2000,Mary Mary,Shackles (Praise You...,3:12,2000-03-25,wk11,31.0
3366,2000,Master P,Souljas,3:33,2000-11-18,wk11,
3367,2000,"McBride, Martina",Love's The Only Hous...,5:13,2000-02-05,wk11,42.0
3368,2000,"McBride, Martina",There You Are,3:26,2000-09-09,wk11,63.0
3369,2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk11,52.0
3370,2000,"McEntire, Reba",What Do You Say,3:26,1999-10-30,wk11,53.0
3371,2000,"McGraw, Tim",My Best Friend,4:33,1999-11-27,wk11,29.0
3372,2000,"McGraw, Tim",My Next Thirty Years,3:37,2000-10-21,wk11,28.0
3373,2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk11,58.0
3374,2000,"McKnight, Brian",Stay Or Let It Go,4:32,2000-02-26,wk11,
3375,2000,"Messina, Jo Dee",Because You Love Me,3:50,2000-01-29,wk11,61.0
3376,2000,"Messina, Jo Dee",That's The Way,3:17,2000-06-24,wk11,31.0
3377,2000,Metallica,I Disappear,4:26,2000-05-13,wk11,83.0
3378,2000,Metallica,No Leaf Clover (Live...,5:43,2000-02-12,wk11,
3379,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18,2000-03-04,wk11,
3380,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,wk11,37.0
3381,2000,"Moore, Chante",Straight Up,3:40,2000-10-28,wk11,
3382,2000,"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,wk11,42.0
3383,2000,"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,wk11,6.0
3384,2000,Musiq,Just Friends,4:02,2000-10-14,wk11,32.0
3385,2000,Mya,Case Of The Ex (What...,3:50,2000-08-19,wk11,17.0
3386,2000,Mya,The Best Of Me,4:12,2000-04-15,wk11,72.0
3387,2000,Mystikal,Shake Ya Ass,4:46,2000-08-12,wk11,14.0
3388,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,wk11,5.0
3389,2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk11,5.0
3390,2000,N'Sync,This I Promise You,4:23,2000-09-30,wk11,6.0
3391,2000,Nas,You Owe Me,3:51,2000-03-25,wk11,75.0
3392,2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk11,37.0
3393,2000,Next,Wifey,4:03,2000-05-27,wk11,21.0
3394,2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk11,11.0
3395,2000,Nine Days,If I Am,4:18,2000-12-02,wk11,
3396,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-01,wk11,88.0
3397,2000,Nu Flavor,3 Little Words,3:54,2000-06-03,wk11,
3398,2000,"Offspring, The",Original Prankster,3:42,2000-11-25,wk11,
3399,2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk11,
3400,2000,"Paisley, Brad",We Danced,3:45,2000-10-14,wk11,36.0
3401,2000,Papa Roach,Last Resort,3:19,2000-07-29,wk11,63.0
3402,2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk11,
3403,2000,Pink,Most Girls,4:06,2000-08-12,wk11,5.0
3404,2000,Pink,There U Go,3:23,2000-03-04,wk11,15.0
3405,2000,"Price, Kelly",As We Lay,6:20,2000-07-15,wk11,
3406,2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk11,
3407,2000,"Price, Kelly",You Should've Told M...,3:12,2000-09-23,wk11,64.0
3408,2000,Profyle,Liar,3:57,2000-09-16,wk11,35.0
3409,2000,Puff Daddy,Best Friend,5:33,2000-02-12,wk11,
3410,2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk11,
3411,2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk11,60.0
3412,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk11,49.0
3413,2000,"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,wk11,48.0
3414,2000,Red Hot Chili Peppers,Californication,5:21,2000-07-29,wk11,74.0
3415,2000,Red Hot Chili Peppers,Otherside,4:13,2000-02-12,wk11,29.0
3416,2000,"Rimes, LeAnn",Big Deal,3:03,1999-10-16,wk11,26.0
3417,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,wk11,77.0
3418,2000,"Rimes, LeAnn",I Need You,3:42,2000-05-27,wk11,13.0
3419,2000,"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,wk11,46.0
3420,2000,Ruff Endz,No More,3:56,2000-07-01,wk11,8.0
3421,2000,Sammie,I Like It,4:09,2000-01-29,wk11,29.0
3422,2000,Santana,"Maria, Maria",4:18,2000-02-12,wk11,1.0
3423,2000,Savage Garden,Crash And Burn,4:41,2000-04-08,wk11,34.0
3424,2000,Savage Garden,I Knew I Loved You,4:07,1999-10-23,wk11,4.0
3425,2000,SheDaisy,Deck The Halls,3:46,1999-12-25,wk11,
3426,2000,SheDaisy,I Will.. But,3:40,2000-07-15,wk11,44.0
3427,2000,SheDaisy,This Woman Needs,3:20,2000-02-05,wk11,
3428,2000,"Sheist, Shade",Where I Wanna Be,4:16,2000-11-11,wk11,
3429,2000,Shyne,Bad Boyz,4:22,2000-09-09,wk11,74.0
3430,2000,"Simpson, Jessica",I Think I'm In Love ...,3:32,2000-07-01,wk11,38.0
3431,2000,"Simpson, Jessica",Where You Are,3:51,2000-04-01,wk11,
3432,2000,Sisqo,Got To Get It,3:52,1999-11-20,wk11,43.0
3433,2000,Sisqo,Incomplete,3:52,2000-06-24,wk11,2.0
3434,2000,Sisqo,Thong Song,4:05,2000-01-29,wk11,6.0
3435,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,wk11,84.0
3436,2000,Smash Mouth,Then The Morning Com...,3:04,1999-10-30,wk11,16.0
3437,2000,"Smith, Will",Freakin' It,3:58,2000-02-12,wk11,
3438,2000,Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,wk11,48.0
3439,2000,Sonique,It Feels So Good,3:48,2000-01-22,wk11,13.0
3440,2000,SoulDecision,Faded,3:25,2000-07-08,wk11,22.0
3441,2000,"Spears, Britney",From The Bottom Of M...,4:30,2000-01-29,wk11,41.0
3442,2000,"Spears, Britney",Lucky,3:23,2000-08-12,wk11,100.0
3443,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30,2000-04-22,wk11,14.0
3444,2000,"Spencer, Tracie",Still In My Heart,4:11,2000-03-04,wk11,
3445,2000,Splender,I Think God Can Expl...,3:55,2000-06-10,wk11,95.0
3446,2000,Sting,Desert Rose,3:52,2000-05-13,wk11,19.0
3447,2000,Stone Temple Pilots,Sour Girl,4:16,2000-07-08,wk11,91.0
3448,2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk11,63.0
3449,2000,"Strait, George",Go On,3:48,2000-08-26,wk11,44.0
3450,2000,"Strait, George",The Best Day,3:24,2000-01-29,wk11,33.0
3451,2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk11,47.0
3452,2000,TLC,Dear Lie,4:36,2000-02-12,wk11,
3453,2000,Tamar,If You Don't Wanna L...,4:02,2000-03-25,wk11,
3454,2000,Tamia,Can't Go For That,3:38,2000-09-16,wk11,
3455,2000,Third Eye Blind,Deep Inside Of You,4:10,2000-09-02,wk11,95.0
3456,2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk11,14.0
3457,2000,"Thomas, Carl",Emotional,4:31,2000-11-25,wk11,60.0
3458,2000,"Thomas, Carl",I Wish,3:50,2000-03-25,wk11,22.0
3459,2000,"Thomas, Carl",Summer Rain,4:57,2000-09-23,wk11,95.0
3460,2000,"Tippin, Aaron",Kiss This,2:53,2000-08-26,wk11,51.0
3461,2000,Train,Meet Virginia,3:55,1999-10-09,wk11,22.0
3462,2000,Trick Daddy,Shut Up,4:17,2000-05-20,wk11,97.0
3463,2000,Trina,Pull Over,2:58,2000-09-09,wk11,
3464,2000,"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,wk11,33.0
3465,2000,Tuesday,I Know,4:06,2000-12-30,wk11,
3466,2000,"Urban, Keith",Your Everything,4:10,2000-07-15,wk11,55.0
3467,2000,Usher,Pop Ya Collar,3:36,2000-11-04,wk11,
3468,2000,"Vassar, Phil",Carlene,4:07,2000-03-04,wk11,52.0
3469,2000,"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,wk11,43.0
3470,2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk11,17.0
3471,2000,Vertical Horizon,You're A God,3:45,2000-08-26,wk11,23.0
3472,2000,Vitamin C,Graduation (Friends ...,4:23,2000-04-15,wk11,57.0
3473,2000,Vitamin C,The Itch,3:30,2000-12-02,wk11,
3474,2000,"Walker, Clay","Live, Laugh, Love",4:06,1999-12-04,wk11,98.0
3475,2000,"Walker, Clay",The Chain Of Love,5:03,2000-04-15,wk11,44.0
3476,2000,"Wallflowers, The",Sleepwalker,3:29,2000-10-28,wk11,
3477,2000,Westlife,Swear It Again,4:07,2000-04-01,wk11,32.0
3478,2000,"Williams, Robbie",Angels,3:56,1999-11-20,wk11,72.0
3479,2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk11,45.0
3480,2000,"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,wk11,80.0
3481,2000,"Wright, Chely",It Was,3:51,2000-03-04,wk11,
3482,2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk11,
3483,2000,"Yearwood, Trisha",Real Live Woman,3:55,2000-04-01,wk11,
3484,2000,Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,wk11,97.0
3485,2000,Zombie Nation,Kernkraft 400,3:30,2000-09-02,wk11,
3486,2000,matchbox twenty,Bent,4:12,2000-04-29,wk11,8.0
3487,2000,2 Pac,Baby Don't Cry (Keep...,4:22,2000-02-26,wk12,
3488,2000,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk12,
3489,2000,3 Doors Down,Kryptonite,3:53,2000-04-08,wk12,51.0
3490,2000,3 Doors Down,Loser,4:24,2000-10-21,wk12,59.0
3491,2000,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk12,70.0
3492,2000,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk12,22.0
3493,2000,A*Teens,Dancing Queen,3:44,2000-07-08,wk12,
3494,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,wk12,37.0
3495,2000,Aaliyah,Try Again,4:03,2000-03-18,wk12,8.0
3496,2000,"Adams, Yolanda",Open My Heart,5:30,2000-08-26,wk12,68.0
3497,2000,"Adkins, Trace",More,3:05,2000-04-29,wk12,
3498,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38,2000-08-05,wk12,1.0
3499,2000,"Aguilera, Christina",I Turn To You,4:00,2000-04-15,wk12,3.0
3500,2000,"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,wk12,3.0
3501,2000,Alice Deejay,Better Off Alone,6:50,2000-04-08,wk12,37.0
3502,2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk12,
3503,2000,Amber,Sexual,4:38,1999-07-17,wk12,
3504,2000,Anastacia,I'm Outta Love,4:01,2000-04-01,wk12,97.0
3505,2000,"Anthony, Marc",My Baby You,3:59,2000-09-16,wk12,74.0
3506,2000,"Anthony, Marc",You Sang To Me,3:50,2000-02-26,wk12,13.0
3507,2000,Avant,My First Love,4:28,2000-11-04,wk12,31.0
3508,2000,Avant,Separated,4:13,2000-04-29,wk12,28.0
3509,2000,BBMak,Back Here,3:35,2000-04-29,wk12,15.0
3510,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,2000-10-14,wk12,19.0
3511,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk12,6.0
3512,2000,"Backstreet Boys, The",The One,3:46,2000-05-27,wk12,90.0
3513,2000,"Badu, Erkyah",Bag Lady,5:03,2000-08-19,wk12,11.0
3514,2000,Baha Men,Who Let The Dogs Out,3:17,2000-07-22,wk12,53.0
3515,2000,Barenaked Ladies,Pinch Me,3:46,2000-09-09,wk12,15.0
3516,2000,Beenie Man,Girls Dem Sugar,4:17,2000-10-21,wk12,92.0
3517,2000,Before Dark,Monica,4:04,2000-05-20,wk12,
3518,2000,"Bega, Lou",Tricky Tricky ,3:23,2000-01-29,wk12,
3519,2000,Big Punisher,It's So Hard,3:25,2000-04-22,wk12,88.0
3520,2000,Black Rob,Whoa!,4:04,2000-03-04,wk12,57.0
3521,2000,"Black, Clint",Been There,5:28,2000-02-19,wk12,55.0
3522,2000,Blaque,Bring It All To Me,3:46,1999-10-23,wk12,9.0
3523,2000,"Blige, Mary J.",Deep Inside,5:26,1999-11-13,wk12,67.0
